CLASS,TEXT,ID
1,I guessed ,679
1,how the sun is placed because if theres a lot of sun it must be summer and if theres hardly no sun it must be winter / ,680
1,in the first one the sun is father away from the earth and the one is closer it the earth ,681
1,there is one winter each year and you get summer twice,682
1,I believe that the 1st picture is winter & the 2nd one is summer because during the summer months I feel as if the sun is at a further distance than in the winter months. Therefore I chose number 2 for summer because the sun is at a slant.,683
1,Number one is pointing directly on the earths surface and number two is pointing at an angle and I think when the sun is pointing directly down the sun isn't as hot.,684
1,I picked the fourth question because in example number one is more together but it douses not cover the entire ground but while number two is more sped out.    ,685
1,I thin the answer is Spring then Summer because the farther away the sun is from earth the colder it is. The closer the sun is to earth the warmer earth will be.,686
1,I selected these answers because I felt that these were the best choices,687
1,I guessed,688
1,Because if the sun was directly facing the ground I would melt the snow a lot quicker.,689
1,I selected answer C because in the first one seems to be ,690
1,the first one is sighing down straight.then the second one is slant side ways  ,691
1,I chose this answer because one is going up more than the other so i piked 1 spring and two summer. ,692
1,I selected this answer because I think that in winter the sun is straight above your head and in summer the sun is at an angle.,693
1,I chose these answers because I know that when it's summer the sun shines on Earth at an angle and when it's winter the sun shines directly an the Earth. ,694
1,I guessed ,695
1,how the sun is placed because if theres a lot of sun it must be summer and if theres hardly no sun it must be winter / ,696
1,in the first one the sun is father away from the earth and the one is closer it the earth ,697
1,there is one winter each year and you get summer twice,698
1,I believe that the 1st picture is winter & the 2nd one is summer because during the summer months I feel as if the sun is at a further distance than in the winter months. Therefore I chose number 2 for summer because the sun is at a slant.,699
1,Number one is pointing directly on the earths surface and number two is pointing at an angle and I think when the sun is pointing directly down the sun isn't as hot.,700
1,I picked the fourth question because in example number one is more together but it douses not cover the entire ground but while number two is more sped out.    ,701
1,I thin the answer is Spring then Summer because the farther away the sun is from earth the colder it is. The closer the sun is to earth the warmer earth will be.,702
1,I selected these answers because I felt that these were the best choices,703
1,I guessed,704
1,Because if the sun was directly facing the ground I would melt the snow a lot quicker.,705
1,I selected answer C because in the first one seems to be ,706
1,the first one is sighing down straight.then the second one is slant side ways  ,707
1,I chose this answer because one is going up more than the other so i piked 1 spring and two summer. ,708
1,I selected this answer because I think that in winter the sun is straight above your head and in summer the sun is at an angle.,709
1,I chose these answers because I know that when it's summer the sun shines on Earth at an angle and when it's winter the sun shines directly an the Earth. ,710
1,I guessed ,711
1,how the sun is placed because if theres a lot of sun it must be summer and if theres hardly no sun it must be winter / ,712
1,in the first one the sun is father away from the earth and the one is closer it the earth ,713
1,there is one winter each year and you get summer twice,714
1,I believe that the 1st picture is winter & the 2nd one is summer because during the summer months I feel as if the sun is at a further distance than in the winter months. Therefore I chose number 2 for summer because the sun is at a slant.,715
1,Number one is pointing directly on the earths surface and number two is pointing at an angle and I think when the sun is pointing directly down the sun isn't as hot.,716
1,I picked the fourth question because in example number one is more together but it douses not cover the entire ground but while number two is more sped out.    ,717
1,I thin the answer is Spring then Summer because the farther away the sun is from earth the colder it is. The closer the sun is to earth the warmer earth will be.,718
1,I selected these answers because I felt that these were the best choices,719
1,I guessed,720
1,Because if the sun was directly facing the ground I would melt the snow a lot quicker.,721
1,I selected answer C because in the first one seems to be ,722
1,the first one is sighing down straight.then the second one is slant side ways  ,723
1,I chose this answer because one is going up more than the other so i piked 1 spring and two summer. ,724
1,I selected this answer because I think that in winter the sun is straight above your head and in summer the sun is at an angle.,725
1,I chose these answers because I know that when it's summer the sun shines on Earth at an angle and when it's winter the sun shines directly an the Earth. ,726
1,I guessed ,727
1,how the sun is placed because if theres a lot of sun it must be summer and if theres hardly no sun it must be winter / ,728
1,in the first one the sun is father away from the earth and the one is closer it the earth ,729
1,there is one winter each year and you get summer twice,730
1,I believe that the 1st picture is winter & the 2nd one is summer because during the summer months I feel as if the sun is at a further distance than in the winter months. Therefore I chose number 2 for summer because the sun is at a slant.,731
1,Number one is pointing directly on the earths surface and number two is pointing at an angle and I think when the sun is pointing directly down the sun isn't as hot.,732
1,I picked the fourth question because in example number one is more together but it douses not cover the entire ground but while number two is more sped out.    ,733
1,I thin the answer is Spring then Summer because the farther away the sun is from earth the colder it is. The closer the sun is to earth the warmer earth will be.,734
1,I selected these answers because I felt that these were the best choices,735
1,I guessed,736
1,Because if the sun was directly facing the ground I would melt the snow a lot quicker.,737
1,I selected answer C because in the first one seems to be ,738
1,the first one is sighing down straight.then the second one is slant side ways  ,739
1,I chose this answer because one is going up more than the other so i piked 1 spring and two summer. ,740
1,I selected this answer because I think that in winter the sun is straight above your head and in summer the sun is at an angle.,741
1,I chose these answers because I know that when it's summer the sun shines on Earth at an angle and when it's winter the sun shines directly an the Earth. ,742
1,I guessed ,743
1,how the sun is placed because if theres a lot of sun it must be summer and if theres hardly no sun it must be winter / ,744
1,in the first one the sun is father away from the earth and the one is closer it the earth ,745
1,there is one winter each year and you get summer twice,746
1,I believe that the 1st picture is winter & the 2nd one is summer because during the summer months I feel as if the sun is at a further distance than in the winter months. Therefore I chose number 2 for summer because the sun is at a slant.,747
1,Number one is pointing directly on the earths surface and number two is pointing at an angle and I think when the sun is pointing directly down the sun isn't as hot.,748
1,I picked the fourth question because in example number one is more together but it douses not cover the entire ground but while number two is more sped out.    ,749
1,I thin the answer is Spring then Summer because the farther away the sun is from earth the colder it is. The closer the sun is to earth the warmer earth will be.,750
1,I selected these answers because I felt that these were the best choices,751
1,I guessed,752
1,Because if the sun was directly facing the ground I would melt the snow a lot quicker.,753
1,I selected answer C because in the first one seems to be ,754
1,the first one is sighing down straight.then the second one is slant side ways  ,755
1,I chose this answer because one is going up more than the other so i piked 1 spring and two summer. ,756
1,I selected this answer because I think that in winter the sun is straight above your head and in summer the sun is at an angle.,757
1,I chose these answers because I know that when it's summer the sun shines on Earth at an angle and when it's winter the sun shines directly an the Earth. ,758
1,I guessed ,759
1,how the sun is placed because if theres a lot of sun it must be summer and if theres hardly no sun it must be winter / ,760
1,in the first one the sun is father away from the earth and the one is closer it the earth ,761
1,there is one winter each year and you get summer twice,762
1,I believe that the 1st picture is winter & the 2nd one is summer because during the summer months I feel as if the sun is at a further distance than in the winter months. Therefore I chose number 2 for summer because the sun is at a slant.,763
1,Number one is pointing directly on the earths surface and number two is pointing at an angle and I think when the sun is pointing directly down the sun isn't as hot.,764
1,I picked the fourth question because in example number one is more together but it douses not cover the entire ground but while number two is more sped out.    ,765
1,I thin the answer is Spring then Summer because the farther away the sun is from earth the colder it is. The closer the sun is to earth the warmer earth will be.,766
1,I selected these answers because I felt that these were the best choices,767
1,I guessed,768
1,Because if the sun was directly facing the ground I would melt the snow a lot quicker.,769
1,I selected answer C because in the first one seems to be ,770
1,the first one is sighing down straight.then the second one is slant side ways  ,771
1,I chose this answer because one is going up more than the other so i piked 1 spring and two summer. ,772
1,I selected this answer because I think that in winter the sun is straight above your head and in summer the sun is at an angle.,773
1,I chose these answers because I know that when it's summer the sun shines on Earth at an angle and when it's winter the sun shines directly an the Earth. ,774
1,I guessed ,775
1,how the sun is placed because if theres a lot of sun it must be summer and if theres hardly no sun it must be winter / ,776
1,in the first one the sun is father away from the earth and the one is closer it the earth ,777
1,there is one winter each year and you get summer twice,778
1,I believe that the 1st picture is winter & the 2nd one is summer because during the summer months I feel as if the sun is at a further distance than in the winter months. Therefore I chose number 2 for summer because the sun is at a slant.,779
1,Number one is pointing directly on the earths surface and number two is pointing at an angle and I think when the sun is pointing directly down the sun isn't as hot.,780
1,I picked the fourth question because in example number one is more together but it douses not cover the entire ground but while number two is more sped out.    ,781
1,I thin the answer is Spring then Summer because the farther away the sun is from earth the colder it is. The closer the sun is to earth the warmer earth will be.,782
1,I selected these answers because I felt that these were the best choices,783
1,I guessed,784
1,Because if the sun was directly facing the ground I would melt the snow a lot quicker.,785
1,I selected answer C because in the first one seems to be ,786
1,the first one is sighing down straight.then the second one is slant side ways  ,787
1,I chose this answer because one is going up more than the other so i piked 1 spring and two summer. ,788
1,I selected this answer because I think that in winter the sun is straight above your head and in summer the sun is at an angle.,789
1,I chose these answers because I know that when it's summer the sun shines on Earth at an angle and when it's winter the sun shines directly an the Earth. ,790
1,I guessed ,791
1,how the sun is placed because if theres a lot of sun it must be summer and if theres hardly no sun it must be winter / ,792
1,in the first one the sun is father away from the earth and the one is closer it the earth ,793
1,there is one winter each year and you get summer twice,794
1,I believe that the 1st picture is winter & the 2nd one is summer because during the summer months I feel as if the sun is at a further distance than in the winter months. Therefore I chose number 2 for summer because the sun is at a slant.,795
1,Number one is pointing directly on the earths surface and number two is pointing at an angle and I think when the sun is pointing directly down the sun isn't as hot.,796
1,I picked the fourth question because in example number one is more together but it douses not cover the entire ground but while number two is more sped out.    ,797
1,I thin the answer is Spring then Summer because the farther away the sun is from earth the colder it is. The closer the sun is to earth the warmer earth will be.,798
1,I selected these answers because I felt that these were the best choices,799
1,I guessed,800
1,Because if the sun was directly facing the ground I would melt the snow a lot quicker.,801
1,I selected answer C because in the first one seems to be ,802
1,the first one is sighing down straight.then the second one is slant side ways  ,803
1,I chose this answer because one is going up more than the other so i piked 1 spring and two summer. ,804
1,I selected this answer because I think that in winter the sun is straight above your head and in summer the sun is at an angle.,805
1,I chose these answers because I know that when it's summer the sun shines on Earth at an angle and when it's winter the sun shines directly an the Earth. ,806
1,I guessed ,807
1,how the sun is placed because if theres a lot of sun it must be summer and if theres hardly no sun it must be winter / ,808
1,in the first one the sun is father away from the earth and the one is closer it the earth ,809
1,there is one winter each year and you get summer twice,810
1,I believe that the 1st picture is winter & the 2nd one is summer because during the summer months I feel as if the sun is at a further distance than in the winter months. Therefore I chose number 2 for summer because the sun is at a slant.,811
1,Number one is pointing directly on the earths surface and number two is pointing at an angle and I think when the sun is pointing directly down the sun isn't as hot.,812
1,I picked the fourth question because in example number one is more together but it douses not cover the entire ground but while number two is more sped out.    ,813
1,I thin the answer is Spring then Summer because the farther away the sun is from earth the colder it is. The closer the sun is to earth the warmer earth will be.,814
1,I selected these answers because I felt that these were the best choices,815
1,I guessed,816
1,Because if the sun was directly facing the ground I would melt the snow a lot quicker.,817
1,I selected answer C because in the first one seems to be ,818
1,the first one is sighing down straight.then the second one is slant side ways  ,819
1,I chose this answer because one is going up more than the other so i piked 1 spring and two summer. ,820
1,I selected this answer because I think that in winter the sun is straight above your head and in summer the sun is at an angle.,821
1,I chose these answers because I know that when it's summer the sun shines on Earth at an angle and when it's winter the sun shines directly an the Earth. ,822
1,I guessed ,823
1,how the sun is placed because if theres a lot of sun it must be summer and if theres hardly no sun it must be winter / ,824
1,in the first one the sun is father away from the earth and the one is closer it the earth ,825
1,there is one winter each year and you get summer twice,826
1,I believe that the 1st picture is winter & the 2nd one is summer because during the summer months I feel as if the sun is at a further distance than in the winter months. Therefore I chose number 2 for summer because the sun is at a slant.,827
1,Number one is pointing directly on the earths surface and number two is pointing at an angle and I think when the sun is pointing directly down the sun isn't as hot.,828
1,I picked the fourth question because in example number one is more together but it douses not cover the entire ground but while number two is more sped out.    ,829
1,I thin the answer is Spring then Summer because the farther away the sun is from earth the colder it is. The closer the sun is to earth the warmer earth will be.,830
1,I selected these answers because I felt that these were the best choices,831
1,I guessed,832
1,Because if the sun was directly facing the ground I would melt the snow a lot quicker.,833
1,I selected answer C because in the first one seems to be ,834
1,the first one is sighing down straight.then the second one is slant side ways  ,835
1,I chose this answer because one is going up more than the other so i piked 1 spring and two summer. ,836
1,I selected this answer because I think that in winter the sun is straight above your head and in summer the sun is at an angle.,837
1,I chose these answers because I know that when it's summer the sun shines on Earth at an angle and when it's winter the sun shines directly an the Earth. ,838
1,I guessed ,839
1,how the sun is placed because if theres a lot of sun it must be summer and if theres hardly no sun it must be winter / ,840
1,in the first one the sun is father away from the earth and the one is closer it the earth ,841
1,there is one winter each year and you get summer twice,842
1,I believe that the 1st picture is winter & the 2nd one is summer because during the summer months I feel as if the sun is at a further distance than in the winter months. Therefore I chose number 2 for summer because the sun is at a slant.,843
1,Number one is pointing directly on the earths surface and number two is pointing at an angle and I think when the sun is pointing directly down the sun isn't as hot.,844
1,I picked the fourth question because in example number one is more together but it douses not cover the entire ground but while number two is more sped out.    ,845
1,I thin the answer is Spring then Summer because the farther away the sun is from earth the colder it is. The closer the sun is to earth the warmer earth will be.,846
1,I selected these answers because I felt that these were the best choices,847
1,I guessed,848
1,Because if the sun was directly facing the ground I would melt the snow a lot quicker.,849
1,I selected answer C because in the first one seems to be ,850
1,the first one is sighing down straight.then the second one is slant side ways  ,851
1,I chose this answer because one is going up more than the other so i piked 1 spring and two summer. ,852
1,I selected this answer because I think that in winter the sun is straight above your head and in summer the sun is at an angle.,853
1,I chose these answers because I know that when it's summer the sun shines on Earth at an angle and when it's winter the sun shines directly an the Earth. ,854
1,I guessed ,855
1,how the sun is placed because if theres a lot of sun it must be summer and if theres hardly no sun it must be winter / ,856
1,in the first one the sun is father away from the earth and the one is closer it the earth ,857
1,there is one winter each year and you get summer twice,858
1,I believe that the 1st picture is winter & the 2nd one is summer because during the summer months I feel as if the sun is at a further distance than in the winter months. Therefore I chose number 2 for summer because the sun is at a slant.,859
1,Number one is pointing directly on the earths surface and number two is pointing at an angle and I think when the sun is pointing directly down the sun isn't as hot.,860
1,I picked the fourth question because in example number one is more together but it douses not cover the entire ground but while number two is more sped out.    ,861
1,I thin the answer is Spring then Summer because the farther away the sun is from earth the colder it is. The closer the sun is to earth the warmer earth will be.,862
1,I selected these answers because I felt that these were the best choices,863
1,I guessed,864
1,Because if the sun was directly facing the ground I would melt the snow a lot quicker.,865
1,I selected answer C because in the first one seems to be ,866
1,the first one is sighing down straight.then the second one is slant side ways  ,867
1,I chose this answer because one is going up more than the other so i piked 1 spring and two summer. ,868
1,I selected this answer because I think that in winter the sun is straight above your head and in summer the sun is at an angle.,869
1,I chose these answers because I know that when it's summer the sun shines on Earth at an angle and when it's winter the sun shines directly an the Earth. ,870
1,I guessed ,871
1,how the sun is placed because if theres a lot of sun it must be summer and if theres hardly no sun it must be winter / ,872
1,in the first one the sun is father away from the earth and the one is closer it the earth ,873
1,there is one winter each year and you get summer twice,874
1,I believe that the 1st picture is winter & the 2nd one is summer because during the summer months I feel as if the sun is at a further distance than in the winter months. Therefore I chose number 2 for summer because the sun is at a slant.,875
1,Number one is pointing directly on the earths surface and number two is pointing at an angle and I think when the sun is pointing directly down the sun isn't as hot.,876
1,I picked the fourth question because in example number one is more together but it douses not cover the entire ground but while number two is more sped out.    ,877
1,I thin the answer is Spring then Summer because the farther away the sun is from earth the colder it is. The closer the sun is to earth the warmer earth will be.,878
1,I selected these answers because I felt that these were the best choices,879
1,I guessed,880
1,Because if the sun was directly facing the ground I would melt the snow a lot quicker.,881
1,I selected answer C because in the first one seems to be ,882
1,the first one is sighing down straight.then the second one is slant side ways  ,883
1,I chose this answer because one is going up more than the other so i piked 1 spring and two summer. ,884
1,I selected this answer because I think that in winter the sun is straight above your head and in summer the sun is at an angle.,885
1,I chose these answers because I know that when it's summer the sun shines on Earth at an angle and when it's winter the sun shines directly an the Earth. ,886
1,I guessed ,887
1,how the sun is placed because if theres a lot of sun it must be summer and if theres hardly no sun it must be winter / ,888
1,in the first one the sun is father away from the earth and the one is closer it the earth ,889
1,there is one winter each year and you get summer twice,890
1,I believe that the 1st picture is winter & the 2nd one is summer because during the summer months I feel as if the sun is at a further distance than in the winter months. Therefore I chose number 2 for summer because the sun is at a slant.,891
1,Number one is pointing directly on the earths surface and number two is pointing at an angle and I think when the sun is pointing directly down the sun isn't as hot.,892
1,I picked the fourth question because in example number one is more together but it douses not cover the entire ground but while number two is more sped out.    ,893
1,I thin the answer is Spring then Summer because the farther away the sun is from earth the colder it is. The closer the sun is to earth the warmer earth will be.,894
1,I selected these answers because I felt that these were the best choices,895
1,I guessed,896
1,Because if the sun was directly facing the ground I would melt the snow a lot quicker.,897
1,I selected answer C because in the first one seems to be ,898
1,the first one is sighing down straight.then the second one is slant side ways  ,899
1,I chose this answer because one is going up more than the other so i piked 1 spring and two summer. ,900
1,I selected this answer because I think that in winter the sun is straight above your head and in summer the sun is at an angle.,901
1,I chose these answers because I know that when it's summer the sun shines on Earth at an angle and when it's winter the sun shines directly an the Earth. ,902
1,I guessed ,903
1,how the sun is placed because if theres a lot of sun it must be summer and if theres hardly no sun it must be winter / ,904
1,in the first one the sun is father away from the earth and the one is closer it the earth ,905
1,there is one winter each year and you get summer twice,906
1,I believe that the 1st picture is winter & the 2nd one is summer because during the summer months I feel as if the sun is at a further distance than in the winter months. Therefore I chose number 2 for summer because the sun is at a slant.,907
1,Number one is pointing directly on the earths surface and number two is pointing at an angle and I think when the sun is pointing directly down the sun isn't as hot.,908
1,I picked the fourth question because in example number one is more together but it douses not cover the entire ground but while number two is more sped out.    ,909
1,I thin the answer is Spring then Summer because the farther away the sun is from earth the colder it is. The closer the sun is to earth the warmer earth will be.,910
1,I selected these answers because I felt that these were the best choices,911
1,I guessed,912
1,Because if the sun was directly facing the ground I would melt the snow a lot quicker.,913
1,I selected answer C because in the first one seems to be ,914
1,the first one is sighing down straight.then the second one is slant side ways  ,915
1,I chose this answer because one is going up more than the other so i piked 1 spring and two summer. ,916
1,I selected this answer because I think that in winter the sun is straight above your head and in summer the sun is at an angle.,917
1,I chose these answers because I know that when it's summer the sun shines on Earth at an angle and when it's winter the sun shines directly an the Earth. ,918
1,I guessed ,919
1,how the sun is placed because if theres a lot of sun it must be summer and if theres hardly no sun it must be winter / ,920
1,in the first one the sun is father away from the earth and the one is closer it the earth ,921
1,there is one winter each year and you get summer twice,922
1,I believe that the 1st picture is winter & the 2nd one is summer because during the summer months I feel as if the sun is at a further distance than in the winter months. Therefore I chose number 2 for summer because the sun is at a slant.,923
1,Number one is pointing directly on the earths surface and number two is pointing at an angle and I think when the sun is pointing directly down the sun isn't as hot.,924
1,I picked the fourth question because in example number one is more together but it douses not cover the entire ground but while number two is more sped out.    ,925
1,I thin the answer is Spring then Summer because the farther away the sun is from earth the colder it is. The closer the sun is to earth the warmer earth will be.,926
1,I selected these answers because I felt that these were the best choices,927
1,I guessed,928
1,Because if the sun was directly facing the ground I would melt the snow a lot quicker.,929
1,I selected answer C because in the first one seems to be ,930
1,the first one is sighing down straight.then the second one is slant side ways  ,931
1,I chose this answer because one is going up more than the other so i piked 1 spring and two summer. ,932
1,I selected this answer because I think that in winter the sun is straight above your head and in summer the sun is at an angle.,933
1,I chose these answers because I know that when it's summer the sun shines on Earth at an angle and when it's winter the sun shines directly an the Earth. ,934
1,I guessed ,935
1,how the sun is placed because if theres a lot of sun it must be summer and if theres hardly no sun it must be winter / ,936
1,in the first one the sun is father away from the earth and the one is closer it the earth ,937
1,there is one winter each year and you get summer twice,938
1,I believe that the 1st picture is winter & the 2nd one is summer because during the summer months I feel as if the sun is at a further distance than in the winter months. Therefore I chose number 2 for summer because the sun is at a slant.,939
1,Number one is pointing directly on the earths surface and number two is pointing at an angle and I think when the sun is pointing directly down the sun isn't as hot.,940
1,I picked the fourth question because in example number one is more together but it douses not cover the entire ground but while number two is more sped out.    ,941
1,I thin the answer is Spring then Summer because the farther away the sun is from earth the colder it is. The closer the sun is to earth the warmer earth will be.,942
1,I selected these answers because I felt that these were the best choices,943
1,I guessed,944
1,Because if the sun was directly facing the ground I would melt the snow a lot quicker.,945
1,I selected answer C because in the first one seems to be ,946
1,the first one is sighing down straight.then the second one is slant side ways  ,947
1,I chose this answer because one is going up more than the other so i piked 1 spring and two summer. ,948
1,I selected this answer because I think that in winter the sun is straight above your head and in summer the sun is at an angle.,949
1,I chose these answers because I know that when it's summer the sun shines on Earth at an angle and when it's winter the sun shines directly an the Earth. ,950
1,I guessed ,951
1,how the sun is placed because if theres a lot of sun it must be summer and if theres hardly no sun it must be winter / ,952
1,in the first one the sun is father away from the earth and the one is closer it the earth ,953
1,there is one winter each year and you get summer twice,954
1,I believe that the 1st picture is winter & the 2nd one is summer because during the summer months I feel as if the sun is at a further distance than in the winter months. Therefore I chose number 2 for summer because the sun is at a slant.,955
1,Number one is pointing directly on the earths surface and number two is pointing at an angle and I think when the sun is pointing directly down the sun isn't as hot.,956
1,I picked the fourth question because in example number one is more together but it douses not cover the entire ground but while number two is more sped out.    ,957
1,I thin the answer is Spring then Summer because the farther away the sun is from earth the colder it is. The closer the sun is to earth the warmer earth will be.,958
1,I selected these answers because I felt that these were the best choices,959
1,I guessed,960
1,Because if the sun was directly facing the ground I would melt the snow a lot quicker.,961
1,I selected answer C because in the first one seems to be ,962
1,the first one is sighing down straight.then the second one is slant side ways  ,963
1,I chose this answer because one is going up more than the other so i piked 1 spring and two summer. ,964
1,I selected this answer because I think that in winter the sun is straight above your head and in summer the sun is at an angle.,965
1,I chose these answers because I know that when it's summer the sun shines on Earth at an angle and when it's winter the sun shines directly an the Earth. ,966
1,I guessed ,967
1,how the sun is placed because if theres a lot of sun it must be summer and if theres hardly no sun it must be winter / ,968
1,in the first one the sun is father away from the earth and the one is closer it the earth ,969
1,there is one winter each year and you get summer twice,970
1,I believe that the 1st picture is winter & the 2nd one is summer because during the summer months I feel as if the sun is at a further distance than in the winter months. Therefore I chose number 2 for summer because the sun is at a slant.,971
1,Number one is pointing directly on the earths surface and number two is pointing at an angle and I think when the sun is pointing directly down the sun isn't as hot.,972
1,I picked the fourth question because in example number one is more together but it douses not cover the entire ground but while number two is more sped out.    ,973
1,I thin the answer is Spring then Summer because the farther away the sun is from earth the colder it is. The closer the sun is to earth the warmer earth will be.,974
1,I selected these answers because I felt that these were the best choices,975
1,I guessed,976
1,Because if the sun was directly facing the ground I would melt the snow a lot quicker.,977
1,I selected answer C because in the first one seems to be ,978
1,the first one is sighing down straight.then the second one is slant side ways  ,979
1,I chose this answer because one is going up more than the other so i piked 1 spring and two summer. ,980
1,I selected this answer because I think that in winter the sun is straight above your head and in summer the sun is at an angle.,981
1,I chose these answers because I know that when it's summer the sun shines on Earth at an angle and when it's winter the sun shines directly an the Earth. ,982
1,I guessed ,983
1,how the sun is placed because if theres a lot of sun it must be summer and if theres hardly no sun it must be winter / ,984
1,in the first one the sun is father away from the earth and the one is closer it the earth ,985
1,there is one winter each year and you get summer twice,986
1,I believe that the 1st picture is winter & the 2nd one is summer because during the summer months I feel as if the sun is at a further distance than in the winter months. Therefore I chose number 2 for summer because the sun is at a slant.,987
1,Number one is pointing directly on the earths surface and number two is pointing at an angle and I think when the sun is pointing directly down the sun isn't as hot.,988
1,I picked the fourth question because in example number one is more together but it douses not cover the entire ground but while number two is more sped out.    ,989
1,I thin the answer is Spring then Summer because the farther away the sun is from earth the colder it is. The closer the sun is to earth the warmer earth will be.,990
1,I selected these answers because I felt that these were the best choices,991
1,I guessed,992
1,Because if the sun was directly facing the ground I would melt the snow a lot quicker.,993
1,I selected answer C because in the first one seems to be ,994
1,the first one is sighing down straight.then the second one is slant side ways  ,995
1,I chose this answer because one is going up more than the other so i piked 1 spring and two summer. ,996
1,I selected this answer because I think that in winter the sun is straight above your head and in summer the sun is at an angle.,997
1,I chose these answers because I know that when it's summer the sun shines on Earth at an angle and when it's winter the sun shines directly an the Earth. ,998
1,I guessed ,999
1,how the sun is placed because if theres a lot of sun it must be summer and if theres hardly no sun it must be winter / ,1000
